Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2019,1,727,7495,5448865,727,Goa
Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2019,1,715,7498,5361070,715,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 3,NaN,NaN,NaN,NaN,October 2020,3,3831,3758,14396898,3831,Goa
Not Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2020,2,1129,8414,9499406,1129,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,NaN,NaN,4,NaN,August 2020,2,1184,5489,6498976,1184,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,August 2020,2,1033,4840,4999720,1033,Goa
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,October 2020,1,764,5104,3899456,764,Goa
Not Available,Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,August 2020,2,1119,4468,4999692,1119,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,1,NaN,NaN,NaN,2,NaN,September 2020,1,592,4500,2664000,592,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,3,NaN,August 2020,2,1292,4647,6003924,1292,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,NaN,NaN,1,NaN,September 2020,2,810,6543,5299830,810,Goa
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,February 2020,3,3000,4000,12000000,3000,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 5,NaN,NaN,NaN,NaN,May 2020,2,904,5752,5199808,904,Goa
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,3,1535,6514,9998990,1535,Goa
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,4,NaN,New,NaN,NaN,NaN,December 2019,3,1140,5087,5799180,1140,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,NaN,2,NaN,September 2020,4,2000,10000,20000000,2000,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,1,NaN,NaN,NaN,2,NaN,September 2020,1,592,4500,2664000,592,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,1st of 3,NaN,NaN,NaN,NaN,August 2020,1,751,3547,2663797,751,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,4th of 4,NaN,NaN,NaN,NaN,September 2020,2,980,3575,3503500,980,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,February 2020,1,660,5151,3399660,660,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,2nd of 4,NaN,NaN,NaN,NaN,July 2020,1,657,4504,2959128,657,Goa
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,September 2020,3,2217,2480,5498160,2217,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,September 2020,2,1216,3618,4399488,1216,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,September 2020,2,639,12519,7999641,639,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,September 2020,3,1389,3674,5103186,1389,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,September 2020,2,739,12516,9249324,739,Goa
Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Ready to move,1,1st of 2,NaN,NaN,NaN,NaN,September 2020,1,765,3921,2999565,765,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,September 2020,2,1076,3996,4299696,1076,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,September 2020,2,639,12519,7999641,639,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,September 2020,2,1130,3982,4499660,1130,Goa
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,August 2020,3,1614,4027,6499578,1614,Goa
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,August 2020,2,1130,2654,2999020,1130,Goa
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2019,3,1593,4180,6658740,1593,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,September 2020,2,1076,3903,4199628,1076,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,August 2020,2,1033,5808,5999664,1033,Goa
Available,Available,Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,1,NaN,New,NaN,NaN,NaN,July 2020,1,608,5509,3349472,608,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,NaN,NaN,2,NaN,July 2020,3,1819,6597,11999943,1819,Goa
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,July 2020,2,656,4500,2952000,656,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,October 2020,2,1237,4527,5599899,1237,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,October 2020,3,1141,4382,4999862,1141,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,917,3073,2817941,917,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,July 2020,2,1092,4500,4914000,1092,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,September 2020,2,1044,5747,5999868,1044,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,July 2020,2,1205,6224,7499920,1205,Goa
Available,Not Available,Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,February 2020,3,1600,5000,8000000,1600,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,1,680,5882,3999760,680,Goa
Available,Not Available,Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,February 2020,3,1600,5000,8000000,1600,Goa
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,September 2020,1,861,5110,4399710,861,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,August 2020,2,1041,4888,5088408,1041,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,450,4300,1935000,450,Goa
Not Available,Not Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,Gr of 2,NaN,NaN,NaN,NaN,July 2020,2,1055,5313,5605215,1055,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,August 2020,2,1041,5160,5371560,1041,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,861,5226,4499586,861,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,August 2020,1,961,5159,4957799,961,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,September 2020,1,1023,4676,4783548,1023,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,6th of 8,NaN,NaN,NaN,NaN,August 2020,2,1237,5113,6324781,1237,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,July 2020,2,1300,3692,4799600,1300,Goa
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,September 2020,3,3595,10431,37499445,3595,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,July 2020,2,1100,10000,11000000,1100,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,September 2020,2,1152,5039,5804928,1152,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,Gr,NaN,NaN,NaN,NaN,May 2020,1,620,5161,3199820,620,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,September 2020,2,1066,4694,5003804,1066,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,July 2020,2,950,6315,5999250,950,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,February 2020,1,350,5000,1750000,350,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,July 2020,2,1300,3692,4799600,1300,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2019,1,840,5476,4599840,840,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,2,888,4729,4199352,888,Goa
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,3,NaN,June 2020,2,1240,4173,5174520,1240,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,June 2020,1,515,10679,5499685,515,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,4th of 8,NaN,NaN,NaN,NaN,June 2020,1,667,5097,3399699,667,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,NaN,NaN,Resale,NaN,NaN,No,June 2020,2,1400,4285,5999000,1400,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,Resale,NaN,NaN,No,June 2020,2,1400,4071,5699400,1400,Goa
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,5th of 5,NaN,NaN,NaN,NaN,June 2020,2,1022,4403,4499866,1022,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,June 2020,2,1152,4947,5698944,1152,Goa
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,June 2020,3,1324,4154,5499896,1324,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,July 2020,2,1345,5855,7874975,1345,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1098,5919,6499062,1098,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,990,6060,5999400,990,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,Resale,NaN,NaN,NaN,July 2020,1,463,4498,2082574,463,Goa
Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,August 2020,1,409,6845,2799605,409,Goa
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,September 2020,1,906,3863,3499878,906,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,February 2020,1,646,5804,3749384,646,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 2,NaN,NaN,NaN,NaN,July 2020,2,1000,4200,4200000,1000,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,August 2020,1,794,5667,4499598,794,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,1,NaN,NaN,NaN,1,NaN,July 2020,1,650,4496,2922400,650,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,March 2020,1,608,9046,5499968,608,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,1184,4222,4998848,1184,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,August 2020,1,750,4533,3399750,750,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,August 2020,2,1206,4315,5203890,1206,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,September 2020,2,900,4888,4399200,900,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,September 2020,2,731,5471,3999301,731,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,4,NaN,August 2020,2,1292,4608,5953536,1292,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1000,5500,5500000,1000,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,August 2020,2,980,4591,4499180,980,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,August 2020,2,1023,6849,7006527,1023,Goa
