Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,759,5200,3946800,Bengaluru,570
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,December 2019,3,1172,5200,6094400,Bengaluru,880
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,August 2020,2,1305,10114,13198770,Bengaluru,950
Not Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,4,7th of 18,NaN,NaN,NaN,NaN,August 2020,3,2072,7239,14999208,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,18th of 20,NaN,NaN,NaN,NaN,February 2020,3,1843,4069,7499167,Bengaluru,1382
Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,February 2020,3,1068,4213,4499484,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,April 2020,2,995,4999,4974005,Bengaluru,750
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,12th of 22,NaN,NaN,NaN,NaN,December 2019,2,1100,5090,5599000,Bengaluru,0
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,December 2019,3,1172,5204,6099088,Bengaluru,879
Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,February 2020,2,799,4403,3517997,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,February 2020,3,1043,4302,4486986,Bengaluru,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,759,5204,3949836,Bengaluru,570
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,1,2nd of 4,NaN,NaN,NaN,NaN,February 2020,1,675,2296,1549800,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 10,NaN,NaN,NaN,NaN,February 2020,3,2625,5714,14999250,Bengaluru,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,2,1060,3584,3799040,Bengaluru,1020
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,1,3rd of 4,NaN,NaN,NaN,NaN,February 2020,1,645,2403,1549935,Bengaluru,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,732,5191,3799812,Bengaluru,549
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,February 2020,2,783,5197,4069251,Bengaluru,587
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,940,4255,3999700,Bengaluru,705
Available,Not Available,Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,947,3521,3334387,Bengaluru,757
Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,728,5192,3779776,Bengaluru,546
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,Gr of 4,NaN,NaN,NaN,NaN,February 2020,3,1172,5196,6089712,Bengaluru,879
Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,4,3rd of 4,NaN,NaN,NaN,NaN,February 2020,4,2390,4000,9560000,Bengaluru,2319
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,920,4239,3899880,Bengaluru,715
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,3,9th of 20,NaN,NaN,NaN,NaN,December 2019,3,1329,5267,6999843,Bengaluru,1023
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Under Construction,2,13th of 22,NaN,NaN,NaN,NaN,February 2020,2,1170,5042,5899140,Bengaluru,798
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,Gr of 4,NaN,NaN,NaN,NaN,February 2020,3,1172,5204,6099088,Bengaluru,890
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 4,NaN,NaN,NaN,NaN,December 2019,3,1639,7931,12998909,Bengaluru,1123
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 8,NaN,NaN,NaN,NaN,July 2020,2,1185,4388,5199780,Bengaluru,0
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,3,16th of 20,NaN,NaN,NaN,NaN,December 2019,3,1541,4477,6899057,Bengaluru,1109
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 12,NaN,NaN,NaN,NaN,December 2019,2,1454,8361,12156894,Bengaluru,0
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,April 2020,2,1265,7509,9498885,Bengaluru,0
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,944,3020,2850880,Bengaluru,756
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,March 2020,2,1069,2977,3182413,Bengaluru,856
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,4,2nd of 5,NaN,NaN,NaN,NaN,June 2020,4,3500,11571,40498500,Bengaluru,2550
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,5th of 20,NaN,NaN,NaN,NaN,December 2019,2,1086,5432,5899152,Bengaluru,727
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,1020,3137,3199740,Bengaluru,900
Not Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 14,NaN,NaN,NaN,NaN,December 2019,2,1007,6653,6699571,Bengaluru,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,March 2020,3,1480,6081,8999880,Bengaluru,1110
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,4,5th of 23,NaN,NaN,NaN,NaN,December 2019,3,2475,11717,28999575,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,1st of 12,NaN,NaN,NaN,NaN,December 2019,3,1920,8426,16177920,Bengaluru,0
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,3,5th of 20,NaN,NaN,NaN,NaN,December 2019,3,1541,4477,6899057,Bengaluru,1023
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,2,1045,4200,4389000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,3rd of 12,NaN,NaN,NaN,NaN,December 2019,3,2142,8450,18099900,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,June 2020,3,2043,6412,13099716,Bengaluru,1950
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,March 2020,2,945,3020,2853900,Bengaluru,757
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 12,NaN,NaN,NaN,NaN,December 2019,2,1454,8321,12098734,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,1,2nd of 2,NaN,NaN,NaN,NaN,December 2019,1,570,3333,1899810,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,1st of 17,NaN,NaN,NaN,NaN,April 2020,3,2693,12476,33597868,Bengaluru,0
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,December 2019,1,765,4600,3519000,Bengaluru,735
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,12th of 14,NaN,NaN,NaN,NaN,August 2020,2,1012,7213,7299556,Bengaluru,730
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,July 2020,2,1025,4195,4299875,Bengaluru,800
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,1220,5327,6498940,Bengaluru,770
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,1st of 27,NaN,NaN,NaN,NaN,April 2020,3,1486,6191,9199826,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,1132,5388,6099216,Bengaluru,742
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,5,16th of 27,NaN,NaN,NaN,NaN,April 2020,4,3245,15531,50398095,Bengaluru,0
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,December 2020,3,3200,14375,46000000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,10th of 18,NaN,NaN,NaN,NaN,December 2020,3,1670,6886,11499620,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 18,NaN,NaN,NaN,NaN,December 2020,3,1670,6886,11499620,Bengaluru,0
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,Gr of 4,NaN,NaN,NaN,NaN,December 2020,3,2880,14236,40999680,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 22,NaN,NaN,NaN,NaN,December 2020,3,2235,8053,17998455,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,10th of 15,NaN,NaN,NaN,NaN,December 2019,3,1157,6482,7499674,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,23rd of 24,NaN,NaN,NaN,NaN,March 2020,3,3135,11483,35999205,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,10th of 22,NaN,NaN,NaN,NaN,December 2020,2,1194,7035,8399790,Bengaluru,0
Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,2nd of 13,NaN,NaN,NaN,NaN,December 2019,3,1500,8666,12999000,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,1,4th of 19,NaN,NaN,NaN,NaN,August 2020,1,610,5245,3199450,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,20th of 26,NaN,NaN,NaN,NaN,December 2020,4,2483,7047,17497701,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,March 2020,2,1140,5964,6798960,Bengaluru,722
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,February 2020,2,1325,5877,7787025,Bengaluru,1100
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 14,NaN,NaN,NaN,NaN,December 2019,2,1007,6653,6699571,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,8th of 20,NaN,NaN,NaN,NaN,December 2020,2,1197,7017,8399349,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 14,NaN,NaN,NaN,NaN,December 2019,2,1007,6653,6699571,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,1404,5540,7778160,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,2,918,3812,3499416,Bengaluru,0
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,9th of 9,NaN,NaN,NaN,NaN,December 2019,3,3500,1085,3797500,Bengaluru,900
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,1507,5540,8348780,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,NaN,NaN,1 rooms(servant room),NaN,NaN,October 2020,3,2640,5871,15499440,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,1389,5540,7695060,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,1667,5540,9235180,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,NaN,NaN,3,NaN,October 2020,3,2120,5330,11299600,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 14,NaN,NaN,NaN,NaN,April 2020,2,997,7834,7810498,Bengaluru,0
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,February 2020,3,1845,6500,11992500,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 12,NaN,NaN,NaN,NaN,December 2019,2,1565,8306,12998890,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,1897,5540,10509380,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,2,1256,5540,6958240,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,2,1259,5540,6974860,Bengaluru,0
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,2,1245,13012,16199940,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,February 2020,3,1375,5600,7700000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,6th of 9,NaN,NaN,NaN,NaN,December 2019,1,645,4256,2745120,Bengaluru,516
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,797,3513,2799861,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,18th of 20,NaN,NaN,NaN,NaN,February 2020,3,1843,4232,7799576,Bengaluru,1474
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,February 2020,3,1350,3851,5198850,Bengaluru,1150
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,February 2020,3,1500,4200,6300000,Bengaluru,1390
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,4,NaN,NaN,NaN,4,NaN,February 2020,4,2490,5622,13998780,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,9th of 10,NaN,NaN,NaN,NaN,December 2019,4,3695,13044,48197580,Bengaluru,2276
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,4,3rd of 12,NaN,NaN,NaN,NaN,December 2019,3,2125,8470,17998750,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,August 2020,3,1145,6550,7499750,Bengaluru,858
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,2415,13500,32602500,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,2461,13500,33223500,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,March 2020,4,3600,13500,48600000,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,March 2020,4,3643,13500,49180500,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,2,1760,15000,26400000,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,2436,13500,32886000,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,2601,13500,35113500,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,2390,13500,32265000,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,2578,13500,34803000,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,3,1782,6490,11565180,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,3,1741,6490,11299090,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,2,1465,6590,9654350,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,2,1397,6590,9206230,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,13th of 13,NaN,NaN,NaN,NaN,March 2020,3,1418,6699,9499182,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,October 2020,2,1240,4354,5398960,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1210,5826,7049460,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1740,6896,11999040,Bengaluru,1400
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1691,5795,9799345,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1210,5785,6999850,Bengaluru,894
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1293,6071,7849803,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1220,5983,7299260,Bengaluru,912
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1850,6432,11899200,Bengaluru,1389
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1241,6124,7599884,Bengaluru,939
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1232,5925,7299600,Bengaluru,935
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1850,6540,12099000,Bengaluru,1395
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1850,6675,12348750,Bengaluru,1398
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,6,NaN,Resale,NaN,NaN,NaN,July 2020,5,4701,7445,34998945,Bengaluru,2848
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1221,6101,7449321,Bengaluru,913
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1212,5528,6699936,Bengaluru,997
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1111,5760,6399360,Bengaluru,898
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1111,5670,6299370,Bengaluru,876
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1111,4950,5499450,Bengaluru,883
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,6,NaN,Resale,NaN,NaN,NaN,July 2020,5,4701,7657,35995557,Bengaluru,3360
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,776,6121,4749896,Bengaluru,649
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,381,7086,2699766,Bengaluru,319
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,776,5798,4499248,Bengaluru,649
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,381,6955,2649855,Bengaluru,329
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,381,6824,2599944,Bengaluru,293
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1221,5814,7098894,Bengaluru,967
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1679,5955,9998445,Bengaluru,1135
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1679,6092,10228468,Bengaluru,1135
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1159,6596,7644764,Bengaluru,882
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1000,3848,3848000,Bengaluru,750
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1221,5733,6999993,Bengaluru,987
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1159,6471,7499889,Bengaluru,882
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1159,6514,7549726,Bengaluru,882
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1398,5793,8098614,Bengaluru,972
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1159,6578,7623902,Bengaluru,882
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1691,6800,11498800,Bengaluru,1230
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1232,6655,8198960,Bengaluru,950
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1396,5838,8149848,Bengaluru,1056
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1398,5722,7999356,Bengaluru,980
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1000,4000,4000000,Bengaluru,750
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1396,5866,8188936,Bengaluru,1056
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1159,6345,7353855,Bengaluru,882
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1679,6075,10199925,Bengaluru,1135
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1075,6232,6699400,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1679,6015,10099185,Bengaluru,1135
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1159,6276,7273884,Bengaluru,882
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1396,5977,8343892,Bengaluru,972
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1679,6098,10238542,Bengaluru,1135
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1482,6747,9999054,Bengaluru,1090
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1396,5981,8349476,Bengaluru,972
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1482,6747,9999054,Bengaluru,1195
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,July 2020,1,589,5942,3499838,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,960,6041,5799360,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,1159,6433,7455847,Bengaluru,882
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,June 2020,2,1100,5727,6299700,Bengaluru,830
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6432,11899200,Bengaluru,1430
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1850,6540,12099000,Bengaluru,1421
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,June 2020,3,1267,6314,7999838,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6540,12099000,Bengaluru,1413
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6378,11799300,Bengaluru,1431
