Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,885,8874,7853490,885,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,2,890,3400,3026000,890,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1886,3650,6883900,1886,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,800,3350,2680000,800,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,2,1230,3952,4860960,1230,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,2,800,3350,2680000,800,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,815,5143,4191545,815,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,June 2020,3,1685,3650,6150250,1685,Lucknow
Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,1,381,4228,1610868,381,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,October 2020,3,1125,3400,3825000,1125,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,2,890,3400,3026000,890,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,3,1090,3400,3706000,1090,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,2,890,3400,3026000,890,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,3,1125,3400,3825000,1125,Lucknow
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,2,890,3400,3026000,890,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,2,890,3400,3026000,890,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,2,890,3400,3026000,890,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,3,1125,3400,3825000,1125,Lucknow
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,1,890,3640,3239600,890,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,September 2020,3,886,4620,4093320,886,Lucknow
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,June 2020,2,1230,38000,46740000,1230,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,June 2020,3,1050,3350,3517500,1050,Lucknow
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,October 2020,3,1500,4000,6000000,1500,Lucknow
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,October 2020,2,1250,4000,5000000,1250,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,June 2020,2,1240,3800,4712000,1240,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,June 2020,2,800,3350,2680000,800,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,September 2020,3,1075,4620,4966500,1075,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,August 2020,4,2330,5500,12815000,2330,Lucknow
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,October 2020,2,890,3400,3026000,890,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,September 2020,3,1220,4620,5636400,1220,Lucknow
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,August 2020,2,1250,4000,5000000,1250,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,September 2020,3,1185,4620,5474700,1185,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,September 2020,3,1053,4620,4864860,1053,Lucknow
