Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 6,NaN,NaN,NaN,NaN,December 2020,3,1224,2982,3649968,1224,Indore
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,4th of 6,NaN,NaN,NaN,NaN,September 2020,1,550,2909,1599950,550,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,NaN,4,NaN,February 2020,3,1823,3565,6498995,1823,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 6,NaN,NaN,NaN,NaN,December 2020,3,1130,2700,3051000,1130,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2020,2,1020,3137,3199740,1020,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 6,NaN,NaN,NaN,NaN,February 2020,3,1650,3636,5999400,1650,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,1st of 8,NaN,NaN,NaN,NaN,February 2020,3,1315,3500,4602500,1315,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,5th of 8,NaN,NaN,NaN,NaN,February 2020,3,1875,3500,6562500,1875,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,8th of 8,NaN,NaN,NaN,NaN,February 2020,3,2080,3500,7280000,2080,Indore
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,December 2020,2,750,3600,2700000,750,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 6,NaN,NaN,NaN,NaN,October 2020,2,933,2679,2499507,933,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,3rd of 8,NaN,NaN,NaN,NaN,December 2019,4,2350,3500,8225000,2350,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,March 2020,2,1232,3579,4409328,1232,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,5th of 50,NaN,NaN,NaN,NaN,December 2019,2,927,2804,2599308,927,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,4th of 6,NaN,NaN,NaN,NaN,December 2019,2,1250,3500,4375000,1250,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,December 2019,2,1150,3500,4025000,1150,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 8,NaN,NaN,NaN,NaN,December 2019,2,1270,3500,4445000,1270,Indore
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,Gr of 2,NaN,NaN,NaN,NaN,November 2020,1,250,2600,650000,250,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,September 2020,2,900,3555,3199500,900,Indore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,September 2020,2,1110,2802,3110220,1110,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 6,NaN,NaN,NaN,NaN,September 2020,2,1150,2792,3210800,1150,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,February 2020,2,1065,2910,3099150,1065,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,1st of 8,NaN,NaN,NaN,NaN,February 2020,3,1735,3499,6070765,1735,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,5th of 8,NaN,NaN,NaN,NaN,February 2020,3,1500,3500,5250000,1500,Indore
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Under Construction,1,1st of 6,NaN,NaN,NaN,NaN,September 2020,1,535,2336,1249760,535,Indore
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,June 2020,2,1100,2363,2599300,1100,Indore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Ready to move,2,2nd of 10,NaN,NaN,NaN,NaN,November 2020,2,1065,2629,2799885,1065,Indore
Not Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,3,3rd of 6,NaN,NaN,NaN,NaN,November 2020,3,2350,2382,5597700,2350,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 10,NaN,NaN,NaN,NaN,November 2020,3,2377,3407,8098439,2377,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,April 2020,2,932,2038,1899416,932,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,7th of 8,NaN,NaN,NaN,NaN,February 2020,3,1830,3500,6405000,1830,Indore
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,6th of 8,NaN,NaN,NaN,NaN,February 2020,3,1550,3400,5270000,1550,Indore
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Under Construction,1,3rd of 6,NaN,NaN,NaN,NaN,December 2019,1,535,2336,1249760,535,Indore
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,November 2020,2,870,2220,1931400,870,Indore
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,2nd of 8,NaN,NaN,NaN,NaN,November 2020,2,1130,3049,3445370,1130,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,NaN,NaN,NaN,1,NaN,October 2020,1,713,2539,1810307,713,Indore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,November 2020,2,927,2966,2749482,927,Indore
Available,Available,Not Available,Available,Not Available,Available,Available,Available,Ready to move,1,NaN,NaN,NaN,1,NaN,June 2020,2,710,2466,1750860,710,Indore
Not Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,5th of 9,NaN,NaN,NaN,NaN,December 2019,2,990,2989,2959110,990,Indore
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,November 2020,1,631,2694,1699914,631,Indore
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,November 2020,3,1450,3793,5499850,1450,Indore
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,4th of 6,NaN,NaN,NaN,NaN,December 2019,2,985,3248,3199280,985,Indore
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 2,NaN,NaN,NaN,NaN,November 2020,3,1900,3157,5998300,1900,Indore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 8,NaN,NaN,NaN,NaN,February 2020,2,1000,3500,3500000,1000,Indore
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,2nd of 5,NaN,NaN,NaN,NaN,November 2020,2,1280,5859,7499520,1280,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,November 2020,2,900,3888,3499200,900,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,4,1st of 11,NaN,NaN,NaN,NaN,December 2019,4,2615,3250,8498750,2615,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,1st of 11,NaN,NaN,NaN,NaN,December 2019,3,1528,3075,4698600,1528,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,1st of 13,NaN,NaN,NaN,NaN,December 2019,3,1362,3083,4199046,1362,Indore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,4th of 7,NaN,NaN,NaN,NaN,December 2019,1,450,2666,1199700,450,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 8,NaN,NaN,NaN,NaN,December 2019,2,1161,3500,4063500,1161,Indore
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,March 2020,2,915,2841,2599515,915,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,5th of 14,NaN,NaN,NaN,NaN,December 2019,2,1125,3644,4099500,1125,Indore
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,6th of 14,NaN,NaN,NaN,NaN,December 2019,1,690,4202,2899380,690,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,8th of 14,NaN,NaN,NaN,NaN,December 2019,3,2142,3500,7497000,2142,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,5th of 14,NaN,NaN,NaN,NaN,December 2019,2,1362,3377,4599474,1362,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,1st of 14,NaN,NaN,NaN,NaN,December 2019,3,1515,3500,5302500,1515,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,7th of 14,NaN,NaN,NaN,NaN,December 2019,3,1982,3500,6937000,1982,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,9th of 14,NaN,NaN,NaN,NaN,December 2019,3,2038,3500,7133000,2038,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,8th of 14,NaN,NaN,NaN,NaN,December 2019,3,2088,4070,8498160,2088,Indore
Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,7th of 12,NaN,NaN,NaN,NaN,December 2019,2,1430,3350,4790500,1430,Indore
Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,5th of 12,NaN,NaN,NaN,NaN,December 2019,2,1295,3350,4338250,1295,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3,5th of 8,NaN,NaN,NaN,NaN,February 2020,3,2000,3500,7000000,2000,Indore
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,November 2020,2,860,2558,2199880,860,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,November 2020,3,1150,3652,4199800,1150,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,2nd of 6,NaN,NaN,NaN,NaN,October 2020,1,523,2103,1099869,523,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 8,NaN,NaN,NaN,NaN,December 2019,2,1060,3490,3699400,1060,Indore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,5th of 9,NaN,NaN,NaN,NaN,December 2019,3,1530,2549,3899970,1530,Indore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,December 2020,4,1600,2000,3200000,1600,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,October 2020,1,540,1759,949860,540,Indore
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,November 2020,2,949,2792,2649608,949,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,NaN,"3 rooms(study room, servant room, pooja room)",NaN,NaN,March 2020,2,620,2580,1599600,620,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,October 2020,2,1000,1650,1650000,1000,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,October 2020,1,540,1759,949860,540,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,3rd of 14,NaN,NaN,NaN,NaN,December 2019,3,1459,3564,5199876,1459,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 8,NaN,NaN,NaN,NaN,December 2019,3,1550,3500,5425000,1550,Indore
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,NaN,NaN,NaN,1,NaN,December 2019,2,1045,2296,2399320,1045,Indore
Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Under Construction,2,1st of 14,NaN,NaN,NaN,NaN,December 2019,2,1436,3350,4810600,1436,Indore
Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Under Construction,3,10th of 12,NaN,NaN,NaN,NaN,December 2019,3,1655,3350,5544250,1655,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2019,1,615,2619,1610685,615,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,February 2020,2,672,2455,1649760,672,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,March 2020,2,1000,3000,3000000,1000,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,5,12th of 15,NaN,NaN,NaN,NaN,December 2019,5,4550,4000,18200000,4550,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,4,5th of 15,NaN,NaN,NaN,NaN,December 2019,4,4200,4000,16800000,4200,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,4,5th of 15,NaN,NaN,NaN,NaN,December 2019,4,3400,4000,13600000,3400,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,4,12th of 15,NaN,NaN,NaN,NaN,December 2019,4,3100,4000,12400000,3100,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,9th of 15,NaN,NaN,NaN,NaN,December 2019,3,2800,4000,11200000,2800,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,5,7th of 15,NaN,NaN,NaN,NaN,December 2019,5,4900,4000,19600000,4900,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,5,5th of 15,NaN,NaN,NaN,NaN,December 2019,5,4850,4800,23280000,4850,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,5,8th of 15,NaN,NaN,NaN,NaN,December 2019,5,4700,4000,18800000,4700,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,5,6th of 15,NaN,NaN,NaN,NaN,December 2019,5,3700,4000,14800000,3700,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,5,10th of 15,NaN,NaN,NaN,NaN,December 2019,5,3655,4000,14620000,3655,Indore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,February 2020,2,1090,2803,3055270,1090,Indore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,February 2020,2,980,3045,2984100,980,Indore
Not Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,6th of 14,NaN,NaN,NaN,NaN,December 2019,1,690,4202,2899380,690,Indore
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 2,NaN,NaN,NaN,NaN,November 2020,3,1700,4411,7498700,1700,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 6,NaN,NaN,NaN,NaN,December 2019,3,1850,2540,4699000,1850,Indore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,NaN,NaN,1 rooms(servant room),NaN,NaN,February 2020,4,3380,4023,13597740,3380,Indore
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,1st of 11,NaN,NaN,NaN,NaN,December 2019,2,1130,2477,2799010,1130,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,6th of 15,NaN,NaN,NaN,NaN,December 2019,3,2500,4000,10000000,2500,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 11,NaN,NaN,NaN,NaN,November 2020,2,1130,2654,2999020,1130,Indore
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,1st of 10,NaN,NaN,NaN,NaN,November 2020,2,1130,2637,2979810,1130,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,3,NaN,November 2020,2,1100,5909,6499900,1100,Indore
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,December 2019,2,700,3714,2599800,700,Indore
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,3rd of 14,NaN,NaN,NaN,NaN,December 2019,3,1815,3350,6080250,1815,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,November 2020,1,300,8666,2599800,300,Indore
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,December 2019,2,1200,2250,2700000,1200,Indore
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,1st of 6,NaN,NaN,NaN,NaN,February 2020,2,650,3038,1974700,650,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,December 2020,1,707,3042,2150694,707,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,October 2020,2,850,4117,3499450,850,Indore
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,March 2020,2,1100,2272,2499200,1100,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,5,9th of 15,NaN,NaN,NaN,NaN,December 2019,5,3900,4000,15600000,3900,Indore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,February 2020,2,1080,2924,3157920,1080,Indore
Not Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2019,1,500,2600,1300000,500,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,1st of 4,NaN,NaN,NaN,NaN,December 2019,1,615,2800,1722000,615,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,December 2019,2,1180,2800,3304000,1180,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,December 2020,2,1173,3027,3550671,1173,Indore
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,3rd of 6,NaN,NaN,NaN,NaN,March 2020,3,1570,2229,3499530,1570,Indore
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Under Construction,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,365,1780,649700,365,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,December 2020,3,1543,2949,4550307,1543,Indore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,November 2020,2,900,2388,2149200,900,Indore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,February 2020,2,1015,2829,2871435,1015,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,1037,2555,2649535,1037,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,1,NaN,October 2020,2,905,2099,1899595,905,Indore
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,5th of 12,NaN,NaN,NaN,NaN,December 2019,3,1905,3350,6381750,1905,Indore
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3,9th of 14,NaN,NaN,NaN,NaN,December 2019,3,1845,3350,6180750,1845,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,930,1021,949530,930,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,930,1559,1449870,930,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,October 2020,2,930,1559,1449870,930,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,1 rooms(study room),NaN,NaN,November 2020,3,1500,2333,3499500,1500,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,December 2020,3,1543,2949,4550307,1543,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,November 2020,2,825,5090,4199250,825,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 7,NaN,NaN,NaN,NaN,December 2020,2,1325,5660,7499500,1325,Indore
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,1000,3000,3000000,1000,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,December 2020,2,860,2325,1999500,860,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 6,NaN,NaN,NaN,NaN,December 2020,3,1250,2400,3000000,1250,Indore
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,4th of 6,NaN,NaN,NaN,NaN,November 2020,1,596,2768,1649728,596,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 6,NaN,NaN,NaN,NaN,November 2020,2,914,2680,2449520,914,Indore
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,900,2800,2520000,900,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,December 2020,2,1173,3027,3550671,1173,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,December 2020,1,707,3042,2150694,707,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,November 2020,1,700,2857,1999900,700,Indore
Not Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,8th of 15,NaN,NaN,NaN,NaN,December 2019,3,2070,4000,8280000,2070,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 6,NaN,NaN,NaN,NaN,December 2020,1,707,3042,2150694,707,Indore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 15,NaN,NaN,NaN,NaN,December 2019,3,2407,3000,7221000,2407,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Under Construction,5,3rd of 23,NaN,NaN,NaN,NaN,December 2019,5,5400,6450,34830000,5400,Indore
Available,Available,Available,Not Available,Not Available,Available,Available,Available,Under Construction,4,4th of 23,NaN,NaN,NaN,NaN,December 2019,4,3400,6450,21930000,3400,Indore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,October 2020,2,930,1559,1449870,930,Indore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,December 2020,2,1173,3027,3550671,1173,Indore
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,4,9th of 15,NaN,NaN,NaN,NaN,December 2019,4,2400,3541,8498400,2400,Indore
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,14th of 17,NaN,NaN,NaN,NaN,December 2019,3,1950,3179,6199050,1950,Indore
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,13th of 15,NaN,NaN,NaN,NaN,December 2019,3,1542,3566,5498772,1542,Indore
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,4th of 8,NaN,NaN,NaN,NaN,December 2019,3,1245,3413,4249185,1245,Indore
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,6th of 16,NaN,NaN,NaN,NaN,December 2019,3,1240,4435,5499400,1240,Indore
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 8,NaN,NaN,NaN,NaN,December 2019,3,900,4333,3899700,900,Indore
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,11th of 16,NaN,NaN,NaN,NaN,December 2019,3,1800,3666,6598800,1800,Indore
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,5th of 15,NaN,NaN,NaN,NaN,December 2019,3,1850,4054,7499900,1850,Indore
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,9th of 15,NaN,NaN,NaN,NaN,December 2019,2,1054,4079,4299266,1054,Indore
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,5th of 21,NaN,NaN,NaN,NaN,December 2019,3,1574,3176,4999024,1574,Indore
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 9,NaN,NaN,NaN,NaN,December 2019,2,1297,3084,3999948,1297,Indore
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,7th of 16,NaN,NaN,NaN,NaN,December 2019,2,1290,3100,3999000,1290,Indore
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,3rd of 4,NaN,NaN,NaN,NaN,October 2020,2,600,2551,1530600,600,Indore
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,October 2020,2,1000,2675,2675000,1000,Indore
Available,Available,Not Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,December 2019,2,1272,3000,3816000,1272,Indore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,November 2020,2,905,2320,2099600,905,Indore
