Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,October 2020,3,1600,3812,6099200,1600,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,876,3944,3454944,876,Nashik
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,1,2nd of 3,NaN,NaN,NaN,NaN,February 2020,1,600,2600,1560000,600,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,April 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,5th of 7,NaN,NaN,NaN,NaN,April 2020,3,1271,3933,4998843,1271,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,April 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,May 2020,2,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,April 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3888,3444768,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,886,3888,3444768,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,May 2020,2,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,April 2020,2,886,3900,3455400,886,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
