Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,November 2020,4,1850,7135,13199750,1850,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,September 2020,4,2500,7800,19500000,2500,Delhi
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1232,17045,20999440,1232,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,802,3491,2799782,802,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,September 2020,2,750,3333,2499750,750,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1200,13333,15999600,1200,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,990,10000,9900000,990,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,1550,8387,12999850,1550,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,1,NaN,Resale,NaN,NaN,NaN,September 2020,1,550,6363,3499650,550,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,NaN,NaN,Resale,NaN,NaN,NaN,August 2020,2,900,10000,9000000,900,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,4,NaN,Resale,NaN,NaN,NaN,December 2020,3,2200,20454,44998800,2200,Delhi
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,December 2020,3,1050,5523,5799150,1050,Delhi
Available,Not Available,Not Available,Available,Available,Available,Available,Available,,3,NaN,New,NaN,NaN,NaN,February 2020,3,1775,14366,25499650,1775,Delhi
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1200,6250,7500000,1200,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1350,13333,17999550,1350,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2000,8100,16200000,2000,Delhi
