Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2.0,,Resale,,,,July 2020,2,900,3666,3299400,Visakhapatnam,900
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,4th of 4,,,,,August 2020,2,930,3763,3499590,Visakhapatnam,930
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Available,Available,Not Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,August 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1000,2100,2100000,Visakhapatnam,1000
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2.0,4th of 5,,,,,July 2020,2,1045,3062,3199790,Visakhapatnam,1045
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,September 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,November 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,October 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,October 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,October 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,November 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 4,,,,,July 2020,2,870,5977,5199990,Visakhapatnam,870
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,September 2020,3,1322,3200,4230400,Visakhapatnam,1322
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,New,,,,August 2020,2,1050,4952,5199600,Visakhapatnam,1050
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,September 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,August 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,September 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,July 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,July 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,September 2020,3,1322,3200,4230400,Visakhapatnam,1322
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 5,,,,,August 2020,2,1050,5714,5999700,Visakhapatnam,1050
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,October 2020,3,1322,3200,4230400,Visakhapatnam,1322
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,Resale,,,,December 2020,2,1200,2958,3549600,Visakhapatnam,1200
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,September 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,July 2020,2,940,4148,3899120,Visakhapatnam,940
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,1st of 5,,,,,September 2020,3,1750,3600,6300000,Visakhapatnam,1750
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,August 2020,3,1330,4060,5399800,Visakhapatnam,1330
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 4,,,,,September 2020,2,1100,4000,4400000,Visakhapatnam,1100
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 4,,,,,September 2020,2,1050,4000,4200000,Visakhapatnam,1050
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,September 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,September 2020,2,1070,4672,4999040,Visakhapatnam,1070
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,4th of 5,,,,,August 2020,3,1315,3840,5049600,Visakhapatnam,1315
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,September 2020,2,930,3978,3699540,Visakhapatnam,930
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,3rd of 4,,,,,June 2020,3,1850,3837,7098450,Visakhapatnam,1850
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,September 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,September 2020,3,1380,3949,5449620,Visakhapatnam,1380
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 9,,,,,August 2020,2,1050,3685,3869250,Visakhapatnam,1050
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,4th of 5,,,,,August 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,1st of 6,,,,,July 2020,3,1475,4000,5900000,Visakhapatnam,1475
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 6,,,,,July 2020,3,1475,4067,5998825,Visakhapatnam,1475
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,1st of 6,,,,,July 2020,3,1600,4000,6400000,Visakhapatnam,1600
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,4th of 5,,,,,August 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,August 2020,2,971,3450,3349950,Visakhapatnam,971
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,5th of 5,,,,,July 2020,3,1370,6800,9316000,Visakhapatnam,1370
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,August 2020,2,960,5937,5699520,Visakhapatnam,960
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,September 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1200,4200,5040000,Visakhapatnam,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 3,,,,,July 2020,2,940,3936,3699840,Visakhapatnam,940
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 3,,,,,July 2020,3,1650,4060,6699000,Visakhapatnam,1650
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,December 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,September 2020,3,1850,3810,7048500,Visakhapatnam,1850
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,3.0,3rd of 7,,,,,July 2020,2,2044,6500,13286000,Visakhapatnam,2044
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,3rd of 4,,,,,July 2020,2,1050,4000,4200000,Visakhapatnam,1050
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2.0,4th of 4,,,,,July 2020,3,1665,7000,11655000,Visakhapatnam,1665
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,August 2020,2,1102,5600,6171200,Visakhapatnam,1102
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 4,,,,,August 2020,2,1100,6181,6799100,Visakhapatnam,1100
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 5,,,,,August 2020,3,1300,4307,5599100,Visakhapatnam,1300
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,August 2020,3,1850,3837,7098450,Visakhapatnam,1850
Available,Available,Available,Available,Not Available,Not Available,Available,Available,Ready to move,2.0,3rd of 5,,,,,July 2020,2,945,6500,6142500,Visakhapatnam,945
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 5,,,,,July 2020,3,1395,6400,8928000,Visakhapatnam,1395
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 5,,,,,July 2020,3,1455,4200,6111000,Visakhapatnam,1455
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,August 2020,2,875,3542,3099250,Visakhapatnam,875
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,August 2020,3,1475,3864,5699400,Visakhapatnam,1475
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,August 2020,3,1380,6800,9384000,Visakhapatnam,1380
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1125,3000,3375000,Visakhapatnam,1125
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,July 2020,2,875,3542,3099250,Visakhapatnam,875
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,July 2020,2,975,3500,3412500,Visakhapatnam,975
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,September 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,July 2020,2,940,4042,3799480,Visakhapatnam,940
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,September 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,July 2020,3,1278,4200,5367600,Visakhapatnam,1278
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,October 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,September 2020,2,1045,2009,2099405,Visakhapatnam,1045
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,July 2020,3,1280,3046,3898880,Visakhapatnam,1280
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,September 2020,2,1025,3121,3199025,Visakhapatnam,1025
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,July 2020,2,1000,3500,3500000,Visakhapatnam,1000
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,1st of 4,,,,,September 2020,3,1440,3069,4419360,Visakhapatnam,1440
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,September 2020,3,1160,2499,2898840,Visakhapatnam,1160
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,July 2020,2,1080,3240,3499200,Visakhapatnam,1080
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,July 2020,2,1000,3500,3500000,Visakhapatnam,1000
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,September 2020,2,900,4444,3999600,Visakhapatnam,900
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,November 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,July 2020,3,1278,4200,5367600,Visakhapatnam,1278
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,July 2020,2,1050,3800,3990000,Visakhapatnam,1050
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 2,,,,,March 2020,2,540,2962,1599480,Visakhapatnam,540
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,3,1650,4500,7425000,Visakhapatnam,1650
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,4th of 5,,,,,September 2020,3,1500,3666,5499000,Visakhapatnam,1500
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,August 2020,2,900,3722,3349800,Visakhapatnam,900
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,July 2020,2,1253,3899,4885447,Visakhapatnam,1253
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1074,3200,3436800,Visakhapatnam,1074
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,August 2020,2,860,6104,5249440,Visakhapatnam,860
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1125,3000,3375000,Visakhapatnam,1125
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,August 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,August 2020,2,1080,4120,4449600,Visakhapatnam,1080
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,July 2020,2,1000,3600,3600000,Visakhapatnam,1000
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,August 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,August 2020,3,1350,3000,4050000,Visakhapatnam,1350
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,August 2020,3,1440,3800,5472000,Visakhapatnam,1440
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,October 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,2nd of 5,,,,,September 2020,3,1360,4117,5599120,Visakhapatnam,1360
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,July 2020,2,1200,4200,5040000,Visakhapatnam,1200
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,July 2020,3,1350,3000,4050000,Visakhapatnam,1350
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,July 2020,2,1102,5600,6171200,Visakhapatnam,1102
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,November 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,August 2020,3,1425,3000,4275000,Visakhapatnam,1425
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1125,3000,3375000,Visakhapatnam,1125
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,August 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,August 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,August 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,November 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,November 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,5th of 5,,,,,August 2020,2,975,3500,3412500,Visakhapatnam,975
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,3rd of 5,,,,,August 2020,3,1425,3000,4275000,Visakhapatnam,1425
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1125,2911,3274875,Visakhapatnam,1125
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,December 2020,3,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,July 2020,2,1102,5600,6171200,Visakhapatnam,1102
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,5th of 5,,,,,August 2020,2,1322,3200,4230400,Visakhapatnam,1322
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,November 2020,2,1196,3200,3827200,Visakhapatnam,1196
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,July 2020,2,1151,3200,3683200,Visakhapatnam,1151
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1136,3200,3635200,Visakhapatnam,1136
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 5,,,,,July 2020,3,1508,3200,4825600,Visakhapatnam,1508
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1074,3200,3436800,Visakhapatnam,1074
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,August 2020,2,1133,3200,3625600,Visakhapatnam,1133
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,July 2020,2,1133,3200,3625600,Visakhapatnam,1133
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,3rd of 5,,,,,August 2020,2,1508,3200,4825600,Visakhapatnam,1508
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1000,3500,3500000,Visakhapatnam,1000
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,July 2020,2,1133,3200,3625600,Visakhapatnam,1133
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,3rd of 5,,,,,August 2020,2,1000,5800,5800000,Visakhapatnam,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,August 2020,2,875,3428,2999500,Visakhapatnam,875
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 5,,,,,August 2020,2,1000,3500,3500000,Visakhapatnam,1000
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,1st of 5,,,,,August 2020,2,1139,3199,3643661,Visakhapatnam,1139
