Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,6th of 7,NaN,NaN,NaN,NaN,March 2020,2,1185,4303,5099055,1185,Gawahati
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,March 2020,2,950,3894,3699300,950,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,August 2020,3,1700,2470,4199000,1700,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,NaN,NaN,Resale,NaN,NaN,NaN,December 2019,4,2220,5855,12998100,2220,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,June 2020,2,900,3333,2999700,900,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,April 2020,3,1000,4100,4100000,1000,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,NaN,NaN,NaN,1,NaN,July 2020,2,940,4787,4499780,940,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,December 2020,3,2140,5607,11998980,2140,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,2nd of 4,NaN,NaN,NaN,NaN,December 2020,3,1360,5610,7629600,1360,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2020,3,1370,3503,4799110,1370,Gawahati
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,July 2020,3,1200,3166,3799200,1200,Gawahati
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2020,3,1270,5200,6604000,1270,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,1 rooms(servant room),NaN,NaN,September 2020,3,1883,7000,13181000,1883,Gawahati
